#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A80071
#Date Time: 2019-03-02 08:47:40.163
#Sample rate: 800Hz
#Samples: 6340
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V

Time (s),Channel 1 (V)
-3.62125,1.67779
-3.62,1.67779
-3.61875,1.67409
-3.6175,1.67779
-3.61625,1.68149
-3.615,1.68149
-3.61375,1.68519
-3.6125,1.68519
-3.61125,1.68889
-3.61,1.68519
-3.60875,1.68149
-3.6075,1.67779
-3.60625,1.67409
-3.605,1.67409
-3.60375,1.67409
-3.6025,1.67039
-3.60125,1.67039
-3.6,1.67409
-3.59875,1.67779
-3.5975,1.65189
-3.59625,1.66669
-3.595,1.67779
-3.59375,1.67779
-3.5925,1.67409
-3.59125,1.67039
-3.59,1.66669
-3.58875,1.66669
-3.5875,1.66669
-3.58625,1.66299
-3.585,1.65929
-3.58375,1.66299
-3.5825,1.66669
-3.58125,1.67039
-3.58,1.67039
-3.57875,1.67039
-3.5775,1.67409
-3.57625,1.67409
-3.575,1.67039
-3.57375,1.66669
-3.5725,1.66669
-3.57125,1.66669
-3.57,1.66299
-3.56875,1.66299
-3.5675,1.66669
-3.56625,1.67039
-3.565,1.67039
-3.56375,1.67409
-3.5625,1.67409
-3.56125,1.67779
-3.56,1.67779
-3.55875,1.67409
-3.5575,1.67409
-3.55625,1.67409
-3.555,1.67409
-3.55375,1.67039
-3.5525,1.67039
-3.55125,1.65929
-3.55,1.64819
-3.54875,1.67409
-3.5475,1.67409
-3.54625,1.67779
-3.545,1.67779
-3.54375,1.68149
-3.5425,1.67779
-3.54125,1.67409
-3.54,1.67039
-3.53875,1.66669
-3.5375,1.66669
-3.53625,1.66299
-3.535,1.65929
-3.53375,1.66299
-3.5325,1.66669
-3.53125,1.66669
-3.53,1.66669
-3.52875,1.66669
-3.5275,1.66669
-3.52625,1.66299
-3.525,1.65929
-3.52375,1.65559
-3.5225,1.65189
-3.52125,1.64819
-3.52,1.64449
-3.51875,1.64079
-3.5175,1.64079
-3.51625,1.64079
-3.515,1.64079
-3.51375,1.63709
-3.5125,1.63709
-3.51125,1.63709
-3.51,1.63339
-3.50875,1.62969
-3.5075,1.62228
-3.50625,1.61488
-3.505,1.60748
-3.50375,1.58158
-3.5025,1.57048
-3.50125,1.58528
-3.5,1.58528
-3.49875,1.58158
-3.4975,1.57418
-3.49625,1.57048
-3.495,1.56308
-3.49375,1.55568
-3.4925,1.54458
-3.49125,1.53348
-3.49,1.52237
-3.48875,1.51127
-3.4875,1.49647
-3.48625,1.48167
-3.485,1.47057
-3.48375,1.46317
